t,src,dst,tx,rxOk,per,dist_m,v_src,v_dst,rssi_dbm,snr_db,phyN,cbr_tx,cbr_rx,cbr_global
192,veh18,veh16,10,3,0.7,707.256,7.60696,11.7843,-80.9452,16.0311,3,0.115,0.142,0.133111
192,veh18,veh21,10,4,0.6,482.459,7.60696,7.23787,-77.061,19.9153,4,0.115,0.112,0.133111
192,veh18,veh15,10,8,0.2,438.169,7.60696,6.5949,-77.8987,19.0776,8,0.115,0.138,0.133111
192,veh18,veh10,10,8,0.2,252.555,7.60696,14.2789,-72.5141,24.4622,8,0.115,0.122,0.133111
192,veh18,veh2,10,4,0.6,1154.89,7.60696,0,-80.5438,16.4324,4,0.115,0.119,0.133111
192,veh18,veh3,10,4,0.6,766.907,7.60696,13.8237,-75.407,21.5693,4,0.115,0.142,0.133111
192,veh18,veh12,10,5,0.5,730.696,7.60696,8.20324,-78.9167,18.0596,5,0.115,0.148,0.133111
192,veh18,veh6,10,2,0.8,1020.7,7.60696,8.41366,-78.9003,18.076,2,0.115,0.137,0.133111
192,veh18,veh7,10,4,0.6,649.787,7.60696,6.56936,-76.7563,20.22,4,0.115,0.152,0.133111
192,veh18,veh1,10,2,0.8,981.931,7.60696,7.06436,-80.5152,16.4611,2,0.115,0.131,0.133111
192,veh18,veh9,10,6,0.4,647.628,7.60696,0.0064623,-78.3323,18.644,6,0.115,0.152,0.133111
192,veh18,veh11,10,3,0.7,607.116,7.60696,3.99318,-76.2376,20.7387,3,0.115,0.137,0.133111
192,veh18,veh20,10,8,0.2,306.574,7.60696,2.28296,-72.439,24.5373,8,0.115,0.103,0.133111
192,veh18,veh13,10,7,0.3,217.654,7.60696,9.34396,-70.4213,26.555,7,0.115,0.111,0.133111
192,veh18,veh17,10,3,0.7,748.523,7.60696,7.73769,-78.1122,18.8641,3,0.115,0.149,0.133111
192,veh18,veh14,10,3,0.7,862.092,7.60696,7.66514,-79.2885,17.6878,3,0.115,0.144,0.133111
192,veh10,veh19,10,7,0.3,646.789,14.2789,7.05061,-79.575,17.4013,7,0.122,0.142,0.133111
192,veh10,veh16,10,8,0.2,567.671,14.2789,11.7843,-78.5921,18.3842,8,0.122,0.142,0.133111
192,veh10,veh21,10,6,0.4,678.861,14.2789,7.23787,-77.4156,19.5607,6,0.122,0.112,0.133111
192,veh10,veh15,10,9,0.1,343.666,14.2789,6.5949,-74.7239,22.2524,9,0.122,0.138,0.133111
192,veh10,veh18,10,10,0,252.555,14.2789,7.60696,-74.6619,22.3144,10,0.122,0.115,0.133111
192,veh10,veh2,10,2,0.8,1040.34,14.2789,0,-81.1335,15.8428,2,0.122,0.119,0.133111
192,veh10,veh3,10,3,0.7,734.154,14.2789,13.8237,-77.3422,19.6341,3,0.122,0.142,0.133111
192,veh10,veh12,10,7,0.3,606.97,14.2789,8.20324,-78.571,18.4053,7,0.122,0.148,0.133111
192,veh10,veh6,10,5,0.5,907.606,14.2789,8.41366,-79.0588,17.9175,5,0.122,0.137,0.133111
192,veh10,veh7,10,5,0.5,642.498,14.2789,6.56936,-76.3466,20.6297,5,0.122,0.152,0.133111
192,veh10,veh1,10,1,0.9,953.413,14.2789,7.06436,-78.7299,18.2464,1,0.122,0.131,0.133111
192,veh10,veh9,10,6,0.4,605.258,14.2789,0.0064623,-78.5697,18.4066,6,0.122,0.152,0.133111
192,veh10,veh11,10,5,0.5,708.927,14.2789,3.99318,-76.4173,20.5589,5,0.122,0.137,0.133111
192,veh10,veh20,10,8,0.2,559.092,14.2789,2.28296,-77.2351,19.7412,8,0.122,0.103,0.133111
192,veh10,veh13,10,9,0.1,239.849,14.2789,9.34396,-71.7435,25.2328,9,0.122,0.111,0.133111
192,veh10,veh17,10,6,0.4,660.286,14.2789,7.73769,-79.3214,17.6549,6,0.122,0.149,0.133111
192,veh10,veh14,10,5,0.5,847.343,14.2789,7.66514,-78.3014,18.6749,5,0.122,0.144,0.133111
192,veh2,veh19,10,4,0.6,790.865,0,7.05061,-77.6983,19.278,4,0.119,0.142,0.133111
192,veh2,veh16,10,6,0.4,473.892,0,11.7843,-74.3473,22.629,6,0.119,0.142,0.133111
192,veh2,veh21,10,2,0.8,1131.4,0,7.23787,-81.0144,15.9619,2,0.119,0.112,0.133111
192,veh2,veh15,10,1,0.9,720.266,0,6.5949,-79.1243,17.852,1,0.119,0.138,0.133111
192,veh2,veh18,10,2,0.8,1154.89,0,7.60696,-80.4183,16.558,2,0.119,0.115,0.133111
192,veh2,veh10,10,5,0.5,1040.34,0,14.2789,-78.3357,18.6406,5,0.119,0.122,0.133111
192,veh2,veh3,10,8,0.2,465.955,0,13.8237,-74.7854,22.1909,8,0.119,0.142,0.133111
192,veh2,veh12,10,7,0.3,433.899,0,8.20324,-75.5346,21.4417,7,0.119,0.148,0.133111
192,veh2,veh6,10,10,0,134.432,0,8.41366,-65.9952,30.9811,10,0.119,0.137,0.133111
192,veh2,veh7,10,7,0.3,586.578,0,6.56936,-77.2619,19.7144,7,0.119,0.152,0.133111
192,veh2,veh1,10,6,0.4,389.011,0,7.06436,-77.4628,19.5135,6,0.119,0.131,0.133111
192,veh2,veh9,10,7,0.3,537.415,0,0.0064623,-76.5334,20.4428,7,0.119,0.152,0.133111
192,veh2,veh11,10,2,0.8,852.808,0,3.99318,-78.9827,17.9936,2,0.119,0.137,0.133111
192,veh2,veh20,10,0,1,1350.62,0,2.28296,nan,nan,0,0.119,0.103,0.133111
192,veh2,veh13,10,0,1,1271.95,0,9.34396,nan,nan,0,0.119,0.111,0.133111
192,veh2,veh17,10,7,0.3,409.039,0,7.73769,-76.2991,20.6771,7,0.119,0.149,0.133111
192,veh2,veh14,10,9,0.1,465.804,0,7.66514,-77.8773,19.099,9,0.119,0.144,0.133111
192,veh3,veh19,10,10,0,324.911,13.8237,7.05061,-75.3644,21.6119,10,0.142,0.142,0.133111
192,veh3,veh16,10,9,0.1,332.155,13.8237,11.7843,-77.6119,19.3644,9,0.142,0.142,0.133111
192,veh3,veh21,10,7,0.3,666.039,13.8237,7.23787,-77.697,19.2793,7,0.142,0.112,0.133111
192,veh3,veh15,10,8,0.2,393.555,13.8237,6.5949,-75.8756,21.1007,8,0.142,0.138,0.133111
192,veh3,veh18,10,7,0.3,766.907,13.8237,7.60696,-80.1163,16.86,7,0.142,0.115,0.133111
192,veh3,veh10,10,3,0.7,734.154,13.8237,14.2789,-77.5646,19.4116,3,0.142,0.122,0.133111
192,veh3,veh2,10,8,0.2,465.955,13.8237,0,-74.3557,22.6206,8,0.142,0.119,0.133111
192,veh3,veh12,10,8,0.2,281.013,13.8237,8.20324,-72.0865,24.8898,8,0.142,0.148,0.133111
192,veh3,veh6,10,6,0.4,355.669,13.8237,8.41366,-72.7094,24.2669,6,0.142,0.137,0.133111
192,veh3,veh7,10,10,0,127.375,13.8237,6.56936,-65.7776,31.1987,10,0.142,0.152,0.133111
192,veh3,veh1,10,9,0.1,220.002,13.8237,7.06436,-68.7879,28.1884,9,0.142,0.131,0.133111
192,veh3,veh9,10,9,0.1,128.93,13.8237,0.0064623,-68.3188,28.6575,9,0.142,0.152,0.133111
192,veh3,veh11,10,7,0.3,389.627,13.8237,3.99318,-75.3234,21.6529,7,0.142,0.137,0.133111
192,veh3,veh20,10,3,0.7,910.851,13.8237,2.28296,-78.3593,18.617,3,0.142,0.103,0.133111
192,veh3,veh13,10,5,0.5,931.02,13.8237,9.34396,-78.7582,18.2181,5,0.142,0.111,0.133111
192,veh3,veh17,10,9,0.1,170.974,13.8237,7.73769,-71.3052,25.6711,9,0.142,0.149,0.133111
192,veh3,veh14,10,10,0,120.071,13.8237,7.66514,-68.337,28.6393,10,0.142,0.144,0.133111
192,veh12,veh19,10,4,0.6,510.108,8.20324,7.05061,-79.8955,17.0807,4,0.148,0.142,0.133111
192,veh12,veh16,10,5,0.5,57.4291,8.20324,11.7843,-61.8618,35.1145,5,0.148,0.142,0.133111
192,veh12,veh21,10,2,0.8,808.67,8.20324,7.23787,-80.1809,16.7954,2,0.148,0.112,0.133111
192,veh12,veh15,10,7,0.3,292.528,8.20324,6.5949,-75.3535,21.6228,7,0.148,0.138,0.133111
192,veh12,veh18,10,2,0.8,730.696,8.20324,7.60696,-78.3425,18.6338,2,0.148,0.115,0.133111
192,veh12,veh10,10,3,0.7,606.97,8.20324,14.2789,-79.0043,17.972,3,0.148,0.122,0.133111
192,veh12,veh2,10,6,0.4,433.899,8.20324,0,-74.9489,17.8351,6,0.148,0.119,0.133111
192,veh12,veh3,10,8,0.2,281.013,8.20324,13.8237,-76.3078,17.6185,8,0.148,0.142,0.133111
192,veh12,veh6,10,3,0.7,300.659,8.20324,8.41366,-72.6843,24.292,3,0.148,0.137,0.133111
192,veh12,veh7,10,4,0.6,314.941,8.20324,6.56936,-75.098,21.8783,4,0.148,0.152,0.133111
192,veh12,veh1,10,7,0.3,438.869,8.20324,7.06436,-75.9109,21.0654,7,0.148,0.131,0.133111
192,veh12,veh9,10,7,0.3,224.894,8.20324,0.0064623,-73.1312,23.8451,7,0.148,0.152,0.133111
192,veh12,veh11,10,4,0.6,593.208,8.20324,3.99318,-79.005,17.9713,4,0.148,0.137,0.133111
192,veh12,veh20,10,2,0.8,956.197,8.20324,2.28296,-80.7219,16.2544,2,0.148,0.103,0.133111
192,veh12,veh13,10,2,0.8,838.142,8.20324,9.34396,-80.2576,16.7187,2,0.148,0.111,0.133111
192,veh12,veh17,10,9,0.1,111.979,8.20324,7.73769,-70.0419,24.0878,9,0.148,0.149,0.133111
192,veh12,veh14,10,6,0.4,388.261,8.20324,7.66514,-77.0333,18.9735,6,0.148,0.144,0.133111
192,veh6,veh19,10,3,0.7,677.64,8.41366,7.05061,-75.2783,9.22393,3,0.137,0.142,0.133111
192,veh6,veh16,10,3,0.7,343.245,8.41366,11.7843,-78.8024,10.5174,3,0.137,0.142,0.133111
192,veh6,veh21,10,1,0.9,1014.19,8.41366,7.23787,-79.9658,17.0105,1,0.137,0.112,0.133111
192,veh6,veh15,10,2,0.8,585.836,8.41366,6.5949,-81.2598,15.7165,2,0.137,0.138,0.133111
192,veh6,veh18,10,0,1,1020.7,8.41366,7.60696,nan,nan,0,0.137,0.115,0.133111
192,veh6,veh10,10,1,0.9,907.606,8.41366,14.2789,-79.9575,17.0188,1,0.137,0.122,0.133111
192,veh6,veh2,10,8,0.2,134.432,8.41366,0,-68.5053,21.2975,8,0.137,0.119,0.133111
192,veh6,veh3,10,7,0.3,355.669,8.41366,13.8237,-71.8343,14.2235,7,0.137,0.142,0.133111
192,veh6,veh12,10,3,0.7,300.659,8.41366,8.20324,-74.038,9.18429,3,0.137,0.148,0.133111
192,veh6,veh7,10,5,0.5,468.623,8.41366,6.56936,-76.5427,10.5705,5,0.137,0.152,0.133111
192,veh6,veh1,10,7,0.3,337.237,8.41366,7.06436,-73.0953,15.1838,7,0.137,0.131,0.133111
192,veh6,veh9,10,5,0.5,411.209,8.41366,0.0064623,-72.621,13.9895,5,0.137,0.152,0.133111
192,veh6,veh11,10,5,0.5,745.226,8.41366,3.99318,-77.5819,5.82188,5,0.137,0.137,0.133111
192,veh6,veh20,10,1,0.9,1220.68,8.41366,2.28296,-80.3207,16.6556,1,0.137,0.103,0.133111
192,veh6,veh13,10,0,1,1138.19,8.41366,9.34396,nan,nan,0,0.137,0.111,0.133111
192,veh6,veh17,10,5,0.5,276.82,8.41366,7.73769,-75.1548,11.4621,5,0.137,0.149,0.133111
192,veh6,veh14,10,8,0.2,381.997,8.41366,7.66514,-74.4116,13.7091,8,0.137,0.144,0.133111
192,veh7,veh19,10,8,0.2,211.342,6.56936,7.05061,-73.3846,23.5917,8,0.152,0.142,0.133111
192,veh7,veh16,10,7,0.3,352.189,6.56936,11.7843,-75.8414,21.1349,7,0.152,0.142,0.133111
192,veh7,veh21,10,6,0.4,545.78,6.56936,7.23787,-75.6012,21.3751,6,0.152,0.112,0.133111
192,veh7,veh15,10,9,0.1,317.149,6.56936,6.5949,-74.3068,22.6695,9,0.152,0.138,0.133111
192,veh7,veh18,10,5,0.5,649.787,6.56936,7.60696,-77.737,19.2393,5,0.152,0.115,0.133111
192,veh7,veh10,10,5,0.5,642.498,6.56936,14.2789,-80.1096,16.8667,5,0.152,0.122,0.133111
192,veh7,veh2,10,3,0.7,586.578,6.56936,0,-79.0866,17.8897,3,0.152,0.119,0.133111
192,veh7,veh3,10,9,0.1,127.375,6.56936,13.8237,-68.2977,28.6786,9,0.152,0.142,0.133111
192,veh7,veh12,10,7,0.3,314.941,6.56936,8.20324,-73.499,23.4773,7,0.152,0.148,0.133111
192,veh7,veh6,10,8,0.2,468.623,6.56936,8.41366,-76.6268,20.3495,8,0.152,0.137,0.133111
192,veh7,veh1,10,8,0.2,332.432,6.56936,7.06436,-75.2737,21.7026,8,0.152,0.131,0.133111
192,veh7,veh9,10,9,0.1,91.0347,6.56936,0.0064623,-64.0167,32.9596,9,0.152,0.152,0.133111
192,veh7,veh11,10,9,0.1,287.064,6.56936,3.99318,-73.1985,23.7778,9,0.152,0.137,0.133111
192,veh7,veh20,10,5,0.5,783.623,6.56936,2.28296,-79.1892,17.7871,5,0.152,0.103,0.133111
192,veh7,veh13,10,6,0.4,824.33,6.56936,9.34396,-79.5284,17.4479,6,0.152,0.111,0.133111
192,veh7,veh17,10,8,0.2,228.01,6.56936,7.73769,-74.0842,22.8921,8,0.152,0.149,0.133111
192,veh7,veh14,10,9,0.1,212.787,6.56936,7.66514,-71.3865,25.5897,9,0.152,0.144,0.133111
192,veh1,veh19,10,5,0.5,482.944,7.06436,7.05061,-77.4966,19.4796,5,0.131,0.142,0.133111
192,veh1,veh16,10,2,0.8,496.148,7.06436,11.7843,-73.9547,23.0216,2,0.131,0.142,0.133111
192,veh1,veh21,10,4,0.6,819.062,7.06436,7.23787,-78.5851,18.3911,4,0.131,0.112,0.133111
192,veh1,veh15,10,4,0.6,611.299,7.06436,6.5949,-78.1133,18.863,4,0.131,0.138,0.133111
192,veh1,veh18,10,1,0.9,981.931,7.06436,7.60696,-77.7271,19.2492,1,0.131,0.115,0.133111
192,veh1,veh10,10,1,0.9,953.413,7.06436,14.2789,-78.2479,18.7284,1,0.131,0.122,0.133111
192,veh1,veh2,10,4,0.6,389.011,7.06436,0,-77.0317,19.9446,4,0.131,0.119,0.133111
192,veh1,veh3,10,8,0.2,220.002,7.06436,13.8237,-73.4126,23.5636,8,0.131,0.142,0.133111
192,veh1,veh12,10,4,0.6,438.869,7.06436,8.20324,-72.6431,24.3332,4,0.131,0.148,0.133111
192,veh1,veh6,10,5,0.5,337.237,7.06436,8.41366,-72.5217,24.4546,5,0.131,0.137,0.133111
192,veh1,veh7,10,7,0.3,332.432,7.06436,6.56936,-74.5666,22.4097,7,0.131,0.152,0.133111
192,veh1,veh9,10,5,0.5,348.399,7.06436,0.0064623,-76.779,20.1973,5,0.131,0.152,0.133111
192,veh1,veh11,10,5,0.5,521.067,7.06436,3.99318,-76.4188,20.5575,5,0.131,0.137,0.133111
192,veh1,veh20,10,2,0.8,1102.78,7.06436,2.28296,-80.0083,16.968,2,0.131,0.103,0.133111
192,veh1,veh13,10,0,1,1150.56,7.06436,9.34396,nan,nan,0,0.131,0.111,0.133111
192,veh1,veh17,10,7,0.3,333.321,7.06436,7.73769,-73.9715,23.0048,7,0.131,0.149,0.133111
192,veh1,veh14,10,8,0.2,124.432,7.06436,7.66514,-69.7743,27.202,8,0.131,0.144,0.133111
192,veh9,veh19,10,7,0.3,289.838,0.0064623,7.05061,-75.0198,21.9565,7,0.152,0.142,0.133111
192,veh9,veh16,10,7,0.3,261.158,0.0064623,11.7843,-71.2722,25.7041,7,0.152,0.142,0.133111
192,veh9,veh21,10,6,0.4,609.628,0.0064623,7.23787,-75.9575,21.0187,6,0.152,0.112,0.133111
192,veh9,veh15,10,8,0.2,265.023,0.0064623,6.5949,-72.9701,24.0062,8,0.152,0.138,0.133111
192,veh9,veh18,10,5,0.5,647.628,0.0064623,7.60696,-78.7155,18.2607,5,0.152,0.115,0.133111
192,veh9,veh10,10,2,0.8,605.258,0.0064623,14.2789,-78.0146,18.9617,2,0.152,0.122,0.133111
192,veh9,veh2,10,7,0.3,537.415,0.0064623,0,-77.9153,19.061,7,0.152,0.119,0.133111
192,veh9,veh3,10,10,0,128.93,0.0064623,13.8237,-65.3003,31.676,10,0.152,0.142,0.133111
192,veh9,veh12,10,8,0.2,224.894,0.0064623,8.20324,-71.7286,25.2476,8,0.152,0.148,0.133111
192,veh9,veh6,10,8,0.2,411.209,0.0064623,8.41366,-75.6371,21.3392,8,0.152,0.137,0.133111
192,veh9,veh7,10,10,0,91.0347,0.0064623,6.56936,-63.8599,33.1164,10,0.152,0.152,0.133111
192,veh9,veh1,10,7,0.3,348.399,0.0064623,7.06436,-76.5245,20.4518,7,0.152,0.131,0.133111
192,veh9,veh11,10,10,0,370.621,0.0064623,3.99318,-76.7764,20.1999,10,0.152,0.137,0.133111
192,veh9,veh20,10,0,1,814.77,0.0064623,2.28296,nan,nan,0,0.152,0.103,0.133111
192,veh9,veh13,10,5,0.5,804.687,0.0064623,9.34396,-79.3611,17.6152,5,0.152,0.111,0.133111
192,veh9,veh17,10,10,0,147.842,0.0064623,7.73769,-69.3351,27.6412,10,0.152,0.149,0.133111
192,veh9,veh14,10,8,0.2,245.295,0.0064623,7.66514,-74.1504,22.8258,8,0.152,0.144,0.133111
192,veh11,veh19,10,10,0,85.8686,3.99318,7.05061,-65.2499,31.7264,10,0.137,0.142,0.133111
192,veh11,veh16,10,9,0.1,621.569,3.99318,11.7843,-77.4125,19.5638,9,0.137,0.142,0.133111
192,veh11,veh21,10,5,0.5,299.628,3.99318,7.23787,-72.8978,24.0785,5,0.137,0.112,0.133111
192,veh11,veh15,10,3,0.7,480.442,3.99318,6.5949,-77.149,19.8273,3,0.137,0.138,0.133111
192,veh11,veh18,10,4,0.6,607.116,3.99318,7.60696,-76.83,20.1463,4,0.137,0.115,0.133111
192,veh11,veh10,10,5,0.5,708.927,3.99318,14.2789,-79.5003,17.476,5,0.137,0.122,0.133111
192,veh11,veh2,10,2,0.8,852.808,3.99318,0,-78.2184,18.7579,2,0.137,0.119,0.133111
192,veh11,veh3,10,9,0.1,389.627,3.99318,13.8237,-75.0442,21.9321,9,0.137,0.142,0.133111
192,veh11,veh12,10,6,0.4,593.208,3.99318,8.20324,-77.3043,19.672,6,0.137,0.148,0.133111
192,veh11,veh6,10,3,0.7,745.226,3.99318,8.41366,-78.5169,18.4594,3,0.137,0.137,0.133111
192,veh11,veh7,10,9,0.1,287.064,3.99318,6.56936,-73.9549,23.0214,9,0.137,0.152,0.133111
192,veh11,veh1,10,3,0.7,521.067,3.99318,7.06436,-77.0819,19.8944,3,0.137,0.131,0.133111
192,veh11,veh9,10,7,0.3,370.621,3.99318,0.0064623,-73.518,23.4583,7,0.137,0.152,0.133111
192,veh11,veh20,10,5,0.5,621.124,3.99318,2.28296,-79.3222,17.6541,5,0.137,0.103,0.133111
192,veh11,veh13,10,2,0.8,818.569,3.99318,9.34396,-79.8272,17.1491,2,0.137,0.111,0.133111
192,veh11,veh17,10,7,0.3,514.682,3.99318,7.73769,-76.4366,20.5397,7,0.137,0.149,0.133111
192,veh11,veh14,10,7,0.3,404.102,3.99318,7.66514,-77.3799,19.5964,7,0.137,0.144,0.133111
192,veh20,veh19,10,4,0.6,627.572,2.28296,7.05061,-78.7118,4.66826,4,0.103,0.142,0.133111
192,veh20,veh16,10,0,1,946.037,2.28296,11.7843,nan,nan,0,0.103,0.142,0.133111
192,veh20,veh21,10,8,0.2,363.921,2.28296,7.23787,-75.6038,12.0039,8,0.103,0.112,0.133111
192,veh20,veh15,10,1,0.9,676.709,2.28296,6.5949,-75.6181,4.50083,1,0.103,0.138,0.133111
192,veh20,veh18,10,6,0.4,306.574,2.28296,7.60696,-74.6066,9.52019,6,0.103,0.115,0.133111
192,veh20,veh10,10,5,0.5,559.092,2.28296,14.2789,-75.0145,2.7147,5,0.103,0.122,0.133111
192,veh20,veh2,10,1,0.9,1350.62,2.28296,0,-81.4114,-0.325354,1,0.103,0.119,0.133111
192,veh20,veh3,10,1,0.9,910.851,2.28296,13.8237,-81.7101,5.30662,1,0.103,0.142,0.133111
192,veh20,veh12,10,0,1,956.197,2.28296,8.20324,nan,nan,0,0.103,0.148,0.133111
192,veh20,veh6,10,1,0.9,1220.68,2.28296,8.41366,-81.7584,7.73675,1,0.103,0.137,0.133111
192,veh20,veh7,10,0,1,783.623,2.28296,6.56936,nan,nan,0,0.103,0.152,0.133111
192,veh20,veh1,10,0,1,1102.78,2.28296,7.06436,nan,nan,0,0.103,0.131,0.133111
192,veh20,veh9,10,0,1,814.77,2.28296,0.0064623,nan,nan,0,0.103,0.152,0.133111
192,veh20,veh11,10,3,0.7,621.124,2.28296,3.99318,-77.0191,3.44585,3,0.103,0.137,0.133111
192,veh20,veh13,10,8,0.2,451.374,2.28296,9.34396,-78.0071,4.8421,8,0.103,0.111,0.133111
192,veh20,veh17,10,1,0.9,944.342,2.28296,7.73769,-77.4401,5.43881,1,0.103,0.149,0.133111
192,veh20,veh14,10,1,0.9,978.371,2.28296,7.66514,-76.5571,0.0029082,1,0.103,0.144,0.133111
192,veh13,veh19,10,1,0.9,775.541,9.34396,7.05061,-79.8172,17.1591,1,0.111,0.142,0.133111
192,veh13,veh16,10,1,0.9,802.391,9.34396,11.7843,-79.3647,17.6115,1,0.111,0.142,0.133111
192,veh13,veh21,10,2,0.8,696.142,9.34396,7.23787,-76.8992,16.8327,2,0.111,0.112,0.133111
192,veh13,veh15,10,3,0.7,558.444,9.34396,6.5949,-75.032,8.86241,3,0.111,0.138,0.133111
192,veh13,veh18,10,10,0,217.654,9.34396,7.60696,-71.4064,14.7567,10,0.111,0.115,0.133111
192,veh13,veh10,10,4,0.6,239.849,9.34396,14.2789,-71.0706,15.6511,4,0.111,0.122,0.133111
192,veh13,veh2,10,0,1,1271.95,9.34396,0,nan,nan,0,0.111,0.119,0.133111
192,veh13,veh3,10,0,1,931.02,9.34396,13.8237,nan,nan,0,0.111,0.142,0.133111
192,veh13,veh12,10,0,1,838.142,9.34396,8.20324,nan,nan,0,0.111,0.148,0.133111
192,veh13,veh6,10,0,1,1138.19,9.34396,8.41366,nan,nan,0,0.111,0.137,0.133111
192,veh13,veh7,10,0,1,824.33,9.34396,6.56936,nan,nan,0,0.111,0.152,0.133111
192,veh13,veh1,10,0,1,1150.56,9.34396,7.06436,nan,nan,0,0.111,0.131,0.133111
192,veh13,veh9,10,2,0.8,804.687,9.34396,0.0064623,-78.3712,18.6051,2,0.111,0.152,0.133111
192,veh13,veh11,10,2,0.8,818.569,9.34396,3.99318,-75.5985,21.3778,2,0.111,0.137,0.133111
192,veh13,veh20,10,8,0.2,451.374,9.34396,2.28296,-76.3844,12.2579,8,0.111,0.103,0.133111
192,veh13,veh17,10,1,0.9,880.527,9.34396,7.73769,-78.5026,18.4737,1,0.111,0.149,0.133111
192,veh13,veh14,10,0,1,1036.26,9.34396,7.66514,nan,nan,0,0.111,0.144,0.133111
192,veh17,veh19,10,8,0.2,436.115,7.73769,7.05061,-77.2206,19.7557,8,0.149,0.142,0.133111
192,veh17,veh16,10,10,0,166.792,7.73769,11.7843,-69.9443,27.032,10,0.149,0.142,0.133111
192,veh17,veh21,10,3,0.7,756.688,7.73769,7.23787,-77.1964,19.7799,3,0.149,0.112,0.133111
192,veh17,veh15,10,8,0.2,322.099,7.73769,6.5949,-73.0487,23.9276,8,0.149,0.138,0.133111
192,veh17,veh18,10,3,0.7,748.523,7.73769,7.60696,-80.1292,16.8471,3,0.149,0.115,0.133111
192,veh17,veh10,10,4,0.6,660.286,7.73769,14.2789,-78.2628,18.7134,4,0.149,0.122,0.133111
192,veh17,veh2,10,5,0.5,409.039,7.73769,0,-74.1041,22.8722,5,0.149,0.119,0.133111
192,veh17,veh3,10,10,0,170.974,7.73769,13.8237,-73.4305,23.5458,10,0.149,0.142,0.133111
192,veh17,veh12,10,10,0,111.979,7.73769,8.20324,-68.6166,28.3597,10,0.149,0.148,0.133111
192,veh17,veh6,10,9,0.1,276.82,7.73769,8.41366,-72.6555,24.3208,9,0.149,0.137,0.133111
192,veh17,veh7,10,9,0.1,228.01,7.73769,6.56936,-71.8886,25.0877,9,0.149,0.152,0.133111
192,veh17,veh1,10,9,0.1,333.321,7.73769,7.06436,-76.1146,20.8617,9,0.149,0.131,0.133111
192,veh17,veh9,10,10,0,147.842,7.73769,0.0064623,-69.1195,27.8568,10,0.149,0.152,0.133111
192,veh17,veh11,10,5,0.5,514.682,7.73769,3.99318,-77.7549,19.2214,5,0.149,0.137,0.133111
192,veh17,veh20,10,3,0.7,944.342,7.73769,2.28296,-79.2492,17.7271,3,0.149,0.103,0.133111
192,veh17,veh13,10,1,0.9,880.527,7.73769,9.34396,-78.9488,18.0275,1,0.149,0.111,0.133111
192,veh17,veh14,10,7,0.3,276.31,7.73769,7.66514,-73.6154,23.3608,7,0.149,0.144,0.133111
192,veh14,veh19,10,0,1,360.423,7.66514,7.05061,nan,nan,0,0.144,0.142,0.133111
192,veh14,veh16,10,3,0.7,442.591,7.66514,11.7843,-75.9017,7.66278,3,0.144,0.142,0.133111
192,veh14,veh21,10,0,1,699.433,7.66514,7.23787,nan,nan,0,0.144,0.112,0.133111
192,veh14,veh15,10,1,0.9,509.997,7.66514,6.5949,-76.8048,20.1715,1,0.144,0.138,0.133111
192,veh14,veh18,10,1,0.9,862.092,7.66514,7.60696,-77.6135,19.3628,1,0.144,0.115,0.133111
192,veh14,veh10,10,0,1,847.343,7.66514,14.2789,nan,nan,0,0.144,0.122,0.133111
192,veh14,veh2,10,4,0.6,465.804,7.66514,0,-77.9712,8.3726,4,0.144,0.119,0.133111
192,veh14,veh3,10,7,0.3,120.071,7.66514,13.8237,-65.8078,9.85374,7,0.144,0.142,0.133111
192,veh14,veh12,10,2,0.8,388.261,7.66514,8.20324,-73.1757,14.709,2,0.144,0.148,0.133111
192,veh14,veh6,10,4,0.6,381.997,7.66514,8.41366,-72.0076,13.8523,4,0.144,0.137,0.133111
192,veh14,veh7,10,3,0.7,212.787,7.66514,6.56936,-67.0001,29.9761,3,0.144,0.152,0.133111
192,veh14,veh1,10,10,0,124.432,7.66514,7.06436,-67.1447,13.9718,10,0.144,0.131,0.133111
192,veh14,veh9,10,3,0.7,245.295,7.66514,0.0064623,-69.6914,13.5039,3,0.144,0.152,0.133111
192,veh14,veh11,10,1,0.9,404.102,7.66514,3.99318,-71.4495,25.5268,1,0.144,0.137,0.133111
192,veh14,veh20,10,1,0.9,978.371,7.66514,2.28296,-79.7323,17.244,1,0.144,0.103,0.133111
192,veh14,veh13,10,1,0.9,1036.26,7.66514,9.34396,-77.1662,19.8101,1,0.144,0.111,0.133111
192,veh14,veh17,10,3,0.7,276.31,7.66514,7.73769,-66.5393,14.9247,3,0.144,0.149,0.133111
193,veh19,veh16,10,1,0.9,522.723,3.37666,11.7658,-74.9962,21.9801,1,0.141,0.139,0.132389
193,veh19,veh21,10,6,0.4,344.68,3.37666,8.11803,-73.3622,11.8114,6,0.141,0.122,0.132389
193,veh19,veh15,10,4,0.6,397.159,3.37666,6.85455,-76.3302,9.06411,4,0.141,0.145,0.132389
193,veh19,veh18,10,3,0.7,578.313,3.37666,9.37893,-75.6945,10.6531,3,0.141,0.125,0.132389
193,veh19,veh10,10,4,0.6,649.662,3.37666,9.77892,-78.1652,9.28677,4,0.141,0.111,0.132389
193,veh19,veh2,10,0,1,788.694,3.37666,0,nan,nan,0,0.141,0.126,0.132389
193,veh19,veh3,10,2,0.8,332.642,3.37666,14.2161,-74.9128,22.0635,2,0.141,0.144,0.132389
