t,src,dst,tx,rxOk,per,dist_m,v_src,v_dst,rssi_dbm,snr_db,phyN,cbr_tx,cbr_rx,cbr_global
209,veh15,veh10,10,8,0.2,280.825,7.70414,9.0296,-73.8207,23.1556,8,0.135,0.115,0.129222
209,veh15,veh2,10,4,0.6,764.008,7.70414,8.34885,-78.2619,18.7144,4,0.135,0.127,0.129222
209,veh15,veh3,10,2,0.8,652.798,7.70414,9.00295,-78.8989,18.0774,2,0.135,0.126,0.129222
209,veh15,veh12,10,9,0.1,394.208,7.70414,14.4836,-75.5401,21.4361,9,0.135,0.144,0.129222
209,veh15,veh7,10,7,0.3,503.578,7.70414,0,-75.8715,21.1048,7,0.135,0.137,0.129222
209,veh15,veh22,10,6,0.4,874.535,7.70414,8.10287,-78.3323,18.644,6,0.135,0.119,0.129222
209,veh15,veh9,10,8,0.2,483.785,7.70414,11.8372,-78.4955,18.4808,8,0.135,0.141,0.129222
209,veh15,veh11,10,5,0.5,450.332,7.70414,0,-78.2978,18.6785,5,0.135,0.134,0.129222
209,veh15,veh20,10,7,0.3,505.37,7.70414,8.39079,-78.1772,18.7991,7,0.135,0.113,0.129222
209,veh15,veh13,10,10,0,155.534,7.70414,15.507,-68.5368,28.4395,10,0.135,0.129,0.129222
209,veh15,veh17,10,7,0.3,585.478,7.70414,0,-78.0553,18.921,7,0.135,0.141,0.129222
209,veh15,veh14,10,5,0.5,683.99,7.70414,2.34347,-77.455,19.5212,5,0.135,0.13,0.129222
209,veh18,veh23,10,5,0.5,643.114,2.25413,2.06673,-78.024,18.9523,5,0.109,0.136,0.129222
209,veh18,veh19,10,4,0.6,679.359,2.25413,9.59803,-78.2248,18.7515,4,0.109,0.137,0.129222
209,veh18,veh16,10,4,0.6,732.407,2.25413,7.31065,-76.5407,20.4355,4,0.109,0.134,0.129222
209,veh18,veh21,10,5,0.5,523.906,2.25413,8.31774,-76.5504,20.4259,5,0.109,0.119,0.129222
209,veh18,veh15,10,4,0.6,445.214,2.25413,7.70414,-78.2406,18.7356,4,0.109,0.135,0.129222
209,veh18,veh10,10,8,0.2,294.556,2.25413,9.0296,-75.0608,21.9155,8,0.109,0.115,0.129222
209,veh18,veh2,10,1,0.9,1201.61,2.25413,8.34885,-78.0334,18.9429,1,0.109,0.127,0.129222
209,veh18,veh3,10,1,0.9,1016.09,2.25413,9.00295,-78.982,17.9943,1,0.109,0.126,0.129222
209,veh18,veh12,10,3,0.7,814.804,2.25413,14.4836,-77.4802,19.4961,3,0.109,0.144,0.129222
209,veh18,veh7,10,6,0.4,817.07,2.25413,0,-78.6599,18.3163,6,0.109,0.137,0.129222
209,veh18,veh22,10,0,1,1312.31,2.25413,8.10287,nan,nan,0,0.109,0.119,0.129222
209,veh18,veh9,10,3,0.7,869.031,2.25413,11.8372,-77.7713,19.2049,3,0.109,0.141,0.129222
209,veh18,veh11,10,4,0.6,704.403,2.25413,0,-79.2833,17.693,4,0.109,0.134,0.129222
209,veh18,veh20,10,8,0.2,192.515,2.25413,8.39079,-70.637,26.3392,8,0.109,0.113,0.129222
209,veh18,veh13,10,7,0.3,413.421,2.25413,15.507,-76.1595,20.8168,7,0.109,0.129,0.129222
209,veh18,veh17,10,3,0.7,1013.06,2.25413,0,-81.2657,15.7106,3,0.109,0.141,0.129222
209,veh18,veh14,10,0,1,1024.85,2.25413,2.34347,nan,nan,0,0.109,0.13,0.129222
209,veh10,veh23,10,5,0.5,693.004,9.0296,2.06673,-78.2545,18.7218,5,0.115,0.136,0.129222
209,veh10,veh19,10,5,0.5,625.008,9.0296,9.59803,-78.3408,18.6355,5,0.115,0.137,0.129222
209,veh10,veh16,10,6,0.4,531.729,9.0296,7.31065,-79.2655,17.7108,6,0.115,0.134,0.129222
209,veh10,veh21,10,2,0.8,627.989,9.0296,8.31774,-75.6512,21.3251,2,0.115,0.119,0.129222
209,veh10,veh15,10,9,0.1,280.825,9.0296,7.70414,-73.5462,23.4301,9,0.115,0.135,0.129222
209,veh10,veh18,10,8,0.2,294.556,9.0296,2.25413,-76.0293,20.947,8,0.115,0.109,0.129222
209,veh10,veh2,10,2,0.8,1022.04,9.0296,8.34885,-81.3015,15.6748,2,0.115,0.127,0.129222
209,veh10,veh3,10,3,0.7,932.884,9.0296,9.00295,-80.8985,16.0778,3,0.115,0.126,0.129222
209,veh10,veh12,10,5,0.5,671.093,9.0296,14.4836,-78.3952,18.5811,5,0.115,0.144,0.129222
209,veh10,veh7,10,3,0.7,772.571,9.0296,0,-77.9573,19.019,3,0.115,0.137,0.129222
209,veh10,veh22,10,3,0.7,1130.97,9.0296,8.10287,-81.3014,15.6749,3,0.115,0.119,0.129222
209,veh10,veh9,10,4,0.6,764.583,9.0296,11.8372,-78.9631,18.0132,4,0.115,0.141,0.129222
209,veh10,veh11,10,3,0.7,697.655,9.0296,0,-76.5693,20.407,3,0.115,0.134,0.129222
209,veh10,veh20,10,8,0.2,451.594,9.0296,8.39079,-77.7584,19.2179,8,0.115,0.113,0.129222
209,veh10,veh13,10,10,0,160.419,9.0296,15.507,-69.0857,27.8906,10,0.115,0.129,0.129222
209,veh10,veh17,10,2,0.8,855.885,9.0296,0,-80.4489,16.5274,2,0.115,0.141,0.129222
209,veh10,veh14,10,4,0.6,961.512,9.0296,2.34347,-79.2805,17.6958,4,0.115,0.13,0.129222
209,veh2,veh23,10,4,0.6,824.067,8.34885,2.06673,-78.452,18.5243,4,0.127,0.136,0.129222
209,veh2,veh19,10,6,0.4,610.579,8.34885,9.59803,-77.5391,19.4372,6,0.127,0.137,0.129222
209,veh2,veh16,10,6,0.4,490.462,8.34885,7.31065,-76.4302,20.5461,6,0.127,0.134,0.129222
209,veh2,veh21,10,3,0.7,949.244,8.34885,8.31774,-79.9684,17.0078,3,0.127,0.119,0.129222
209,veh2,veh15,10,3,0.7,764.008,8.34885,7.70414,-75.8106,21.1656,3,0.127,0.135,0.129222
209,veh2,veh18,10,3,0.7,1201.61,8.34885,2.25413,-79.8558,17.1204,3,0.127,0.109,0.129222
209,veh2,veh10,10,1,0.9,1022.04,8.34885,9.0296,-78.0928,18.8835,1,0.127,0.115,0.129222
209,veh2,veh3,10,5,0.5,405.643,8.34885,9.00295,-74.8423,22.134,5,0.127,0.126,0.129222
209,veh2,veh12,10,7,0.3,394.994,8.34885,14.4836,-75.0175,21.9588,7,0.127,0.144,0.129222
209,veh2,veh7,10,7,0.3,566.855,8.34885,0,-80.0264,16.9499,7,0.127,0.137,0.129222
209,veh2,veh22,10,10,0,110.728,8.34885,8.10287,-67.3798,29.5965,10,0.127,0.119,0.129222
209,veh2,veh9,10,6,0.4,406.966,8.34885,11.8372,-75.8082,21.1681,6,0.127,0.141,0.129222
209,veh2,veh11,10,3,0.7,687.999,8.34885,0,-77.5266,19.4497,3,0.127,0.134,0.129222
209,veh2,veh20,10,2,0.8,1211.29,8.34885,8.39079,-80.4447,16.5316,2,0.127,0.113,0.129222
209,veh2,veh13,10,1,0.9,863.008,8.34885,15.507,-77.9414,19.0348,1,0.127,0.129,0.129222
209,veh2,veh17,10,10,0,201.893,8.34885,0,-74.615,22.3613,10,0.127,0.141,0.129222
209,veh2,veh14,10,5,0.5,472.041,8.34885,2.34347,-76.8886,20.0877,5,0.127,0.13,0.129222
209,veh3,veh23,10,8,0.2,479.913,9.00295,2.06673,-77.3624,19.6139,8,0.126,0.136,0.129222
209,veh3,veh19,10,9,0.1,337.322,9.00295,9.59803,-77.5848,19.3915,9,0.126,0.137,0.129222
209,veh3,veh16,10,6,0.4,498.914,9.00295,7.31065,-76.7083,20.268,6,0.126,0.134,0.129222
209,veh3,veh21,10,5,0.5,625.938,9.00295,8.31774,-78.5704,18.4059,5,0.126,0.119,0.129222
209,veh3,veh15,10,5,0.5,652.798,9.00295,7.70414,-76.8571,20.1192,5,0.126,0.135,0.129222
209,veh3,veh18,10,3,0.7,1016.09,9.00295,2.25413,-80.4254,16.5509,3,0.126,0.109,0.129222
209,veh3,veh10,10,2,0.8,932.884,9.00295,9.0296,-79.5169,17.4594,2,0.126,0.115,0.129222
209,veh3,veh2,10,6,0.4,405.643,9.00295,8.34885,-75.9216,21.0547,6,0.126,0.127,0.129222
209,veh3,veh12,10,8,0.2,301.302,9.00295,14.4836,-73.6014,23.3749,8,0.126,0.144,0.129222
209,veh3,veh7,10,10,0,217.216,9.00295,0,-68.6402,28.3361,10,0.126,0.137,0.129222
209,veh3,veh22,10,7,0.3,477.854,9.00295,8.10287,-78.0761,18.9001,7,0.126,0.119,0.129222
209,veh3,veh9,10,6,0.4,173.443,9.00295,11.8372,-67.1133,29.8629,6,0.126,0.141,0.129222
209,veh3,veh11,10,9,0.1,352.485,9.00295,0,-74.7494,22.2269,9,0.126,0.134,0.129222
209,veh3,veh20,10,1,0.9,965.705,9.00295,8.39079,-78.6694,18.3069,1,0.126,0.113,0.129222
209,veh3,veh13,10,4,0.6,798.485,9.00295,15.507,-79.2871,17.6892,4,0.126,0.129,0.129222
209,veh3,veh17,10,9,0.1,265.565,9.00295,0,-76.1512,20.8251,9,0.126,0.141,0.129222
209,veh3,veh14,10,10,0,71.0316,9.00295,2.34347,-62.1897,34.7866,10,0.126,0.13,0.129222
209,veh12,veh23,10,2,0.8,475.672,14.4836,2.06673,-76.3439,20.6324,2,0.144,0.136,0.129222
209,veh12,veh19,10,0,1,242.397,14.4836,9.59803,nan,nan,0,0.144,0.137,0.129222
209,veh12,veh16,10,4,0.6,197.814,14.4836,7.31065,-68.179,9.66039,4,0.144,0.134,0.129222
209,veh12,veh21,10,2,0.8,577.513,14.4836,8.31774,-77.1967,19.7796,2,0.144,0.119,0.129222
209,veh12,veh15,10,4,0.6,394.208,14.4836,7.70414,-74.2323,22.744,4,0.144,0.135,0.129222
209,veh12,veh18,10,2,0.8,814.804,14.4836,2.25413,-79.9276,17.0487,2,0.144,0.109,0.129222
209,veh12,veh10,10,1,0.9,671.093,14.4836,9.0296,-79.0652,17.9111,1,0.144,0.115,0.129222
209,veh12,veh2,10,2,0.8,394.994,14.4836,8.34885,-71.7145,8.04856,2,0.144,0.127,0.129222
209,veh12,veh3,10,3,0.7,301.302,14.4836,9.00295,-71.2477,11.3771,3,0.144,0.126,0.129222
209,veh12,veh7,10,0,1,278.164,14.4836,0,nan,nan,0,0.144,0.137,0.129222
209,veh12,veh22,10,5,0.5,504.188,14.4836,8.10287,-75.7502,11.6272,5,0.144,0.119,0.129222
209,veh12,veh9,10,5,0.5,136.601,14.4836,11.8372,-64.8611,7.78751,5,0.144,0.141,0.129222
209,veh12,veh11,10,0,1,349.941,14.4836,0,nan,nan,0,0.144,0.134,0.129222
209,veh12,veh20,10,1,0.9,816.314,14.4836,8.39079,-79.0579,17.9184,1,0.144,0.113,0.129222
209,veh12,veh13,10,5,0.5,522.601,14.4836,15.507,-76.4542,20.5221,5,0.144,0.129,0.129222
209,veh12,veh17,10,6,0.4,198.757,14.4836,0,-71.0749,11.3079,6,0.144,0.141,0.129222
209,veh12,veh14,10,3,0.7,356.195,14.4836,2.34347,-73.3172,23.6591,3,0.144,0.13,0.129222
209,veh7,veh23,10,9,0.1,266.951,0,2.06673,-72.9576,24.0187,9,0.137,0.136,0.129222
209,veh7,veh19,10,10,0,147.665,0,9.59803,-68.1253,28.851,10,0.137,0.137,0.129222
209,veh7,veh16,10,7,0.3,447.456,0,7.31065,-77.8203,19.156,7,0.137,0.134,0.129222
209,veh7,veh21,10,5,0.5,409.656,0,8.31774,-77.1142,19.8621,5,0.137,0.119,0.129222
209,veh7,veh15,10,8,0.2,503.578,0,7.70414,-76.5044,20.4719,8,0.137,0.135,0.129222
209,veh7,veh18,10,1,0.9,817.07,0,2.25413,-80.9475,16.0288,1,0.137,0.109,0.129222
209,veh7,veh10,10,4,0.6,772.571,0,9.0296,-80.4074,16.5689,4,0.137,0.115,0.129222
209,veh7,veh2,10,4,0.6,566.855,0,8.34885,-77.4927,19.4836,4,0.137,0.127,0.129222
209,veh7,veh3,10,9,0.1,217.216,0,9.00295,-71.714,25.2623,9,0.137,0.126,0.129222
209,veh7,veh12,10,9,0.1,278.164,0,14.4836,-75.4092,21.5671,9,0.137,0.144,0.129222
209,veh7,veh22,10,4,0.6,658.134,0,8.10287,-75.7138,21.2625,4,0.137,0.119,0.129222
209,veh7,veh9,10,8,0.2,170.843,0,11.8372,-69.0153,27.961,8,0.137,0.141,0.129222
209,veh7,veh11,10,9,0.1,135.528,0,0,-67.5032,29.4731,9,0.137,0.134,0.129222
209,veh7,veh20,10,3,0.7,752.963,0,8.39079,-77.0128,19.9634,3,0.137,0.113,0.129222
209,veh7,veh13,10,5,0.5,658.239,0,15.507,-79.4021,17.5742,5,0.137,0.129,0.129222
209,veh7,veh17,10,7,0.3,378.669,0,0,-76.6547,20.3216,7,0.137,0.141,0.129222
209,veh7,veh14,10,8,0.2,209.185,0,2.34347,-70.5979,26.3784,8,0.137,0.13,0.129222
209,veh22,veh23,10,3,0.7,920.266,8.10287,2.06673,-80.1927,16.7836,3,0.119,0.136,0.129222
209,veh22,veh19,10,3,0.7,713.319,8.10287,9.59803,-79.6779,17.2984,3,0.119,0.137,0.129222
209,veh22,veh16,10,7,0.3,599.246,8.10287,7.31065,-77.6938,19.2825,7,0.119,0.134,0.129222
209,veh22,veh21,10,0,1,1049.86,8.10287,8.31774,nan,nan,0,0.119,0.119,0.129222
209,veh22,veh15,10,2,0.8,874.535,8.10287,7.70414,-76.2943,20.682,2,0.119,0.135,0.129222
209,veh22,veh18,10,1,0.9,1312.31,8.10287,2.25413,-78.9503,18.026,1,0.119,0.109,0.129222
209,veh22,veh10,10,2,0.8,1130.97,8.10287,9.0296,-81.647,15.3293,2,0.119,0.115,0.129222
209,veh22,veh2,10,10,0,110.728,8.10287,8.34885,-65.4464,31.5299,10,0.119,0.127,0.129222
209,veh22,veh3,10,7,0.3,477.854,8.10287,9.00295,-76.2917,20.6845,7,0.119,0.126,0.129222
209,veh22,veh12,10,7,0.3,504.188,8.10287,14.4836,-77.2737,19.7026,7,0.119,0.144,0.129222
209,veh22,veh7,10,5,0.5,658.134,8.10287,0,-77.2166,19.7597,5,0.119,0.137,0.129222
209,veh22,veh9,10,8,0.2,505.63,8.10287,11.8372,-77.3545,19.6218,8,0.119,0.141,0.129222
209,veh22,veh11,10,6,0.4,784.144,8.10287,0,-79.7292,17.2471,6,0.119,0.134,0.129222
209,veh22,veh20,10,1,0.9,1320.37,8.10287,8.39079,-81.6391,15.3372,1,0.119,0.113,0.129222
209,veh22,veh13,10,1,0.9,971.528,8.10287,15.507,-78.7238,18.2525,1,0.119,0.129,0.129222
209,veh22,veh17,10,7,0.3,308.119,8.10287,0,-75.6448,21.3314,7,0.119,0.141,0.129222
209,veh22,veh14,10,7,0.3,538.537,8.10287,2.34347,-77.1861,19.7901,7,0.119,0.13,0.129222
209,veh9,veh23,10,8,0.2,417.275,11.8372,2.06673,-77.312,18.3505,8,0.141,0.136,0.129222
209,veh9,veh19,10,8,0.2,211.508,11.8372,9.59803,-72.4018,24.5745,8,0.141,0.137,0.129222
209,veh9,veh16,10,8,0.2,332.623,11.8372,7.31065,-76.6589,17.6898,8,0.141,0.134,0.129222
209,veh9,veh21,10,2,0.8,544.291,11.8372,8.31774,-79.6991,11.6614,2,0.141,0.119,0.129222
209,veh9,veh15,10,8,0.2,483.785,11.8372,7.70414,-76.0933,18.4982,8,0.141,0.135,0.129222
209,veh9,veh18,10,3,0.7,869.031,11.8372,2.25413,-79.8217,12.326,3,0.141,0.109,0.129222
209,veh9,veh10,10,4,0.6,764.583,11.8372,9.0296,-80.017,12.8563,4,0.141,0.115,0.129222
209,veh9,veh2,10,5,0.5,406.966,11.8372,8.34885,-75.8398,21.1365,5,0.141,0.127,0.129222
209,veh9,veh3,10,9,0.1,173.443,11.8372,9.00295,-72.0317,23.697,9,0.141,0.126,0.129222
209,veh9,veh12,10,10,0,136.601,11.8372,14.4836,-68.4997,26.6641,10,0.141,0.144,0.129222
209,veh9,veh7,10,9,0.1,170.843,11.8372,0,-68.6197,28.3566,9,0.141,0.137,0.129222
209,veh9,veh22,10,5,0.5,505.63,11.8372,8.10287,-76.4302,17.1563,5,0.141,0.119,0.129222
209,veh9,veh11,10,7,0.3,281.425,11.8372,0,-73.7076,23.2686,7,0.141,0.134,0.129222
209,veh9,veh20,10,2,0.8,840.46,11.8372,8.39079,-78.511,18.4653,2,0.141,0.113,0.129222
209,veh9,veh13,10,7,0.3,626.607,11.8372,15.507,-77.1231,19.8532,7,0.141,0.129,0.129222
209,veh9,veh17,10,9,0.1,211.047,11.8372,0,-73.7637,20.7441,9,0.141,0.141,0.129222
209,veh9,veh14,10,8,0.2,221.487,11.8372,2.34347,-68.9547,24.51,8,0.141,0.13,0.129222
209,veh11,veh23,10,5,0.5,136.177,0,2.06673,-67.1607,25.2513,5,0.134,0.136,0.129222
209,veh11,veh19,10,8,0.2,120.697,0,9.59803,-68.1198,27.2816,8,0.134,0.137,0.129222
209,veh11,veh16,10,4,0.6,476.66,0,7.31065,-74.0147,22.9616,4,0.134,0.134,0.129222
209,veh11,veh21,10,4,0.6,274.257,0,8.31774,-72.1203,24.856,4,0.134,0.119,0.129222
209,veh11,veh15,10,6,0.4,450.332,0,7.70414,-77.0044,19.9719,6,0.134,0.135,0.129222
209,veh11,veh18,10,6,0.4,704.403,0,2.25413,-78.0487,18.9276,6,0.134,0.109,0.129222
209,veh11,veh10,10,2,0.8,697.655,0,9.0296,-76.8833,20.0929,2,0.134,0.115,0.129222
209,veh11,veh2,10,4,0.6,687.999,0,8.34885,-81.1531,15.8232,4,0.134,0.127,0.129222
209,veh11,veh3,10,7,0.3,352.485,0,9.00295,-74.2652,19.6621,7,0.134,0.126,0.129222
209,veh11,veh12,10,4,0.6,349.941,0,14.4836,-77.8602,15.6778,4,0.134,0.144,0.129222
209,veh11,veh7,10,7,0.3,135.528,0,0,-70.7978,23.7971,7,0.134,0.137,0.129222
209,veh11,veh22,10,0,1,784.144,0,8.10287,nan,nan,0,0.134,0.119,0.129222
209,veh11,veh9,10,6,0.4,281.425,0,11.8372,-71.7219,21.0495,6,0.134,0.141,0.129222
209,veh11,veh20,10,6,0.4,625.241,0,8.39079,-76.1085,17.8127,6,0.134,0.113,0.129222
209,veh11,veh13,10,4,0.6,604.712,0,15.507,-77.8516,19.1247,4,0.134,0.129,0.129222
209,veh11,veh17,10,4,0.6,491.895,0,0,-76.2566,19.5294,4,0.134,0.141,0.129222
209,veh11,veh14,10,6,0.4,337.776,0,2.34347,-77.2001,17.0512,6,0.134,0.13,0.129222
209,veh20,veh23,10,2,0.8,533.773,8.39079,2.06673,-77.3595,10.8115,2,0.113,0.136,0.129222
209,veh20,veh19,10,4,0.6,633.4,8.39079,9.59803,-77.678,16.3712,4,0.113,0.137,0.129222
209,veh20,veh16,10,3,0.7,779.762,8.39079,7.31065,-80.5419,16.4344,3,0.113,0.134,0.129222
209,veh20,veh21,10,8,0.2,392.791,8.39079,8.31774,-75.3453,15.1019,8,0.113,0.119,0.129222
209,veh20,veh15,10,5,0.5,505.37,8.39079,7.70414,-76.1619,10.3587,5,0.113,0.135,0.129222
209,veh20,veh18,10,8,0.2,192.515,8.39079,2.25413,-70.3767,17.8167,8,0.113,0.109,0.129222
209,veh20,veh10,10,7,0.3,451.594,8.39079,9.0296,-76.6804,13.0175,7,0.113,0.115,0.129222
209,veh20,veh2,10,1,0.9,1211.29,8.39079,8.34885,-81.3646,15.6117,1,0.113,0.127,0.129222
209,veh20,veh3,10,1,0.9,965.705,8.39079,9.00295,-79.9548,6.59489,1,0.113,0.126,0.129222
209,veh20,veh12,10,4,0.6,816.314,8.39079,14.4836,-79.6621,12.3711,4,0.113,0.144,0.129222
209,veh20,veh7,10,2,0.8,752.963,8.39079,0,-81.593,15.3833,2,0.113,0.137,0.129222
209,veh20,veh22,10,1,0.9,1320.37,8.39079,8.10287,-80.7894,16.1869,1,0.113,0.119,0.129222
209,veh20,veh9,10,3,0.7,840.46,8.39079,11.8372,-76.85,7.61158,3,0.113,0.141,0.129222
209,veh20,veh11,10,4,0.6,625.241,8.39079,0,-75.6083,15.6638,4,0.113,0.134,0.129222
209,veh20,veh13,10,4,0.6,529.807,8.39079,15.507,-76.5493,10.1651,4,0.113,0.129,0.129222
209,veh20,veh17,10,3,0.7,1013.08,8.39079,0,-79.157,5.57213,3,0.113,0.141,0.129222
209,veh20,veh14,10,0,1,961.297,8.39079,2.34347,nan,nan,0,0.113,0.13,0.129222
209,veh13,veh23,10,7,0.3,629.03,15.507,2.06673,-79.7966,17.1796,7,0.129,0.136,0.129222
209,veh13,veh19,10,7,0.3,514.038,15.507,9.59803,-76.9582,20.0181,7,0.129,0.137,0.129222
209,veh13,veh16,10,6,0.4,372.56,15.507,7.31065,-75.3321,21.6442,6,0.129,0.134,0.129222
209,veh13,veh21,10,4,0.6,598.595,15.507,8.31774,-78.9286,18.0477,4,0.129,0.119,0.129222
209,veh13,veh15,10,8,0.2,155.534,15.507,7.70414,-70.0982,26.8781,8,0.129,0.135,0.129222
209,veh13,veh18,10,6,0.4,413.421,15.507,2.25413,-78.6303,18.346,6,0.129,0.109,0.129222
209,veh13,veh10,10,9,0.1,160.419,15.507,9.0296,-68.4695,28.5067,9,0.129,0.115,0.129222
209,veh13,veh2,10,2,0.8,863.008,15.507,8.34885,-80.9736,16.0027,2,0.129,0.127,0.129222
209,veh13,veh3,10,3,0.7,798.485,15.507,9.00295,-77.6763,19.3,3,0.129,0.126,0.129222
209,veh13,veh12,10,5,0.5,522.601,15.507,14.4836,-78.1018,18.8744,5,0.129,0.144,0.129222
209,veh13,veh7,10,4,0.6,658.239,15.507,0,-75.275,21.7013,4,0.129,0.137,0.129222
209,veh13,veh22,10,1,0.9,971.528,15.507,8.10287,-79.0419,17.9344,1,0.129,0.119,0.129222
209,veh13,veh9,10,3,0.7,626.607,15.507,11.8372,-78.7166,18.2597,3,0.129,0.141,0.129222
209,veh13,veh11,10,3,0.7,604.712,15.507,0,-78.027,18.9493,3,0.129,0.134,0.129222
209,veh13,veh20,10,6,0.4,529.807,15.507,8.39079,-76.2579,20.7184,6,0.129,0.113,0.129222
209,veh13,veh17,10,4,0.6,701.259,15.507,0,-80.0196,16.9567,4,0.129,0.141,0.129222
209,veh13,veh14,10,6,0.4,833.777,15.507,2.34347,-79.7333,17.243,6,0.129,0.13,0.129222
209,veh17,veh23,10,6,0.4,627.221,0,2.06673,-78.6435,18.3328,6,0.141,0.136,0.129222
209,veh17,veh19,10,9,0.1,409.215,0,9.59803,-77.3336,19.6427,9,0.141,0.137,0.129222
209,veh17,veh16,10,8,0.2,337.415,0,7.31065,-76.1147,20.8616,8,0.141,0.134,0.129222
209,veh17,veh21,10,4,0.6,748.602,0,8.31774,-79.5828,17.3935,4,0.141,0.119,0.129222
209,veh17,veh15,10,6,0.4,585.478,0,7.70414,-78.196,18.7803,6,0.141,0.135,0.129222
209,veh17,veh18,10,2,0.8,1013.06,0,2.25413,-81.4431,15.5332,2,0.141,0.109,0.129222
209,veh17,veh10,10,5,0.5,855.885,0,9.0296,-79.2019,17.7744,5,0.141,0.115,0.129222
209,veh17,veh2,10,9,0.1,201.893,0,8.34885,-71.3253,25.6509,9,0.141,0.127,0.129222
209,veh17,veh3,10,8,0.2,265.565,0,9.00295,-71.7795,25.1968,8,0.141,0.126,0.129222
209,veh17,veh12,10,9,0.1,198.757,0,14.4836,-73.8401,23.1362,9,0.141,0.144,0.129222
209,veh17,veh7,10,6,0.4,378.669,0,0,-74.5293,22.447,6,0.141,0.137,0.129222
209,veh17,veh22,10,7,0.3,308.119,0,8.10287,-75.9972,20.9791,7,0.141,0.119,0.129222
209,veh17,veh9,10,9,0.1,211.047,0,11.8372,-71.4244,25.5519,9,0.141,0.141,0.129222
209,veh17,veh11,10,9,0.1,491.895,0,0,-77.0995,19.8768,9,0.141,0.134,0.129222
209,veh17,veh20,10,3,0.7,1013.08,0,8.39079,-80.1991,16.7772,3,0.141,0.113,0.129222
209,veh17,veh13,10,4,0.6,701.259,0,15.507,-77.9134,19.0629,4,0.141,0.129,0.129222
209,veh17,veh14,10,8,0.2,336.516,0,2.34347,-74.9092,22.0671,8,0.141,0.13,0.129222
209,veh14,veh23,10,0,1,455.235,2.34347,2.06673,nan,nan,0,0.13,0.136,0.129222
209,veh14,veh19,10,1,0.9,347.533,2.34347,9.59803,-69.9696,27.0067,1,0.13,0.137,0.129222
209,veh14,veh16,10,2,0.8,553.605,2.34347,7.31065,-75.3484,13.0997,2,0.13,0.134,0.129222
209,veh14,veh21,10,0,1,605.061,2.34347,8.31774,nan,nan,0,0.13,0.119,0.129222
209,veh14,veh15,10,2,0.8,683.99,2.34347,7.70414,-78.8841,18.0922,2,0.13,0.135,0.129222
209,veh14,veh18,10,0,1,1024.85,2.34347,2.25413,nan,nan,0,0.13,0.109,0.129222
209,veh14,veh10,10,1,0.9,961.512,2.34347,9.0296,-78.9918,17.9845,1,0.13,0.115,0.129222
209,veh14,veh2,10,3,0.7,472.041,2.34347,8.34885,-78.6475,12.8045,3,0.13,0.127,0.129222
209,veh14,veh3,10,8,0.2,71.0316,2.34347,9.00295,-62.057,21.7388,8,0.13,0.126,0.129222
209,veh14,veh12,10,3,0.7,356.195,2.34347,14.4836,-71.3275,11.3749,3,0.13,0.144,0.129222
209,veh14,veh7,10,4,0.6,209.185,2.34347,0,-66.8904,9.75968,4,0.13,0.137,0.129222
209,veh14,veh22,10,4,0.6,538.537,2.34347,8.10287,-75.4198,18.5709,4,0.13,0.119,0.129222
209,veh14,veh9,10,6,0.4,221.487,2.34347,11.8372,-70.8682,12.5444,6,0.13,0.141,0.129222
209,veh14,veh11,10,2,0.8,337.776,2.34347,0,-72.4232,24.553,2,0.13,0.134,0.129222
209,veh14,veh20,10,0,1,961.297,2.34347,8.39079,nan,nan,0,0.13,0.113,0.129222
209,veh14,veh13,10,0,1,833.777,2.34347,15.507,nan,nan,0,0.13,0.129,0.129222
209,veh14,veh17,10,5,0.5,336.516,2.34347,0,-74.5067,9.01841,5,0.13,0.141,0.129222
210,veh23,veh19,10,6,0.4,241.652,4.25547,9.54854,-71.0938,7.83245,6,0.126,0.127,0.125222
210,veh23,veh16,10,5,0.5,575.153,4.25547,7.2493,-76.5838,20.3925,5,0.126,0.131,0.125222
210,veh23,veh21,10,9,0.1,146.979,4.25547,8.38392,-66.0046,17.8787,9,0.126,0.122,0.125222
210,veh23,veh15,10,7,0.3,485.945,4.25547,7.6405,-75.2766,10.3203,7,0.126,0.131,0.125222
210,veh23,veh18,10,4,0.6,648.005,4.25547,4.15407,-77.3835,14.7266,4,0.126,0.107,0.125222
210,veh23,veh10,10,2,0.8,698.637,4.25547,8.96176,-78.0928,11.4446,2,0.126,0.109,0.125222
210,veh23,veh2,10,0,1,815.337,4.25547,8.32342,nan,nan,0,0.126,0.121,0.125222
210,veh23,veh3,10,0,1,473.216,4.25547,8.89391,nan,nan,0,0.126,0.121,0.125222
210,veh23,veh12,10,1,0.9,461.047,4.25547,14.5206,-80.4049,16.5714,1,0.126,0.147,0.125222
210,veh23,veh7,10,3,0.7,264.223,4.25547,0,-75.0791,21.8972,3,0.126,0.136,0.125222
210,veh23,veh22,10,2,0.8,910.735,4.25547,8.02508,-78.9662,18.0101,2,0.126,0.114,0.125222
210,veh23,veh9,10,1,0.9,423.382,4.25547,11.8986,-79.9741,17.0022,1,0.126,0.138,0.125222
210,veh23,veh11,10,7,0.3,133.829,4.25547,0,-65.1493,12.7382,7,0.126,0.127,0.125222
210,veh23,veh20,10,4,0.6,542.123,4.25547,8.46182,-77.0938,8.66301,4,0.126,0.11,0.125222
