t,src,dst,tx,rxOk,per,dist_m,v_src,v_dst,rssi_dbm,snr_db,phyN,cbr_tx,cbr_rx,cbr_global
51,veh3,veh0,10,7,0.3,413.363,6.71262,13.4863,-78.155,18.8212,7,0.085,0.059,0.0961667
51,veh4,veh5,10,0,1,775.064,8.36363,8.05454,nan,nan,0,0.089,0.141,0.0961667
51,veh4,veh3,10,3,0.7,696.062,8.36363,6.71262,-80.6143,9.21176,3,0.089,0.085,0.0961667
51,veh4,veh2,10,5,0.5,249.075,8.36363,12.2505,-71.6813,9.75704,5,0.089,0.11,0.0961667
51,veh4,veh1,10,7,0.3,547.38,8.36363,5.19806,-78.3247,10.5511,7,0.089,0.093,0.0961667
51,veh4,veh0,10,5,0.5,788.75,8.36363,13.4863,-79.1272,9.80029,5,0.089,0.059,0.0961667
51,veh2,veh5,10,4,0.6,574.29,12.2505,8.05454,-79.7193,17.257,4,0.11,0.141,0.0961667
51,veh2,veh3,10,4,0.6,663.021,12.2505,6.71262,-77.4721,19.5041,4,0.11,0.085,0.0961667
51,veh2,veh4,10,8,0.2,249.075,12.2505,8.36363,-76.1404,20.8358,8,0.11,0.089,0.0961667
51,veh2,veh1,10,7,0.3,513.975,12.2505,5.19806,-77.4086,19.5677,7,0.11,0.093,0.0961667
51,veh2,veh0,10,3,0.7,881.158,12.2505,13.4863,-78.9359,18.0404,3,0.11,0.059,0.0961667
51,veh1,veh5,10,0,1,1019.77,5.19806,8.05454,nan,nan,0,0.093,0.141,0.0961667
51,veh1,veh3,10,7,0.3,152.12,5.19806,6.71262,-65.3307,31.6456,7,0.093,0.085,0.0961667
51,veh1,veh4,10,2,0.8,547.38,5.19806,8.36363,-73.4741,23.5022,2,0.093,0.089,0.0961667
51,veh1,veh2,10,3,0.7,513.975,5.19806,12.2505,-77.3649,19.6114,3,0.093,0.11,0.0961667
51,veh1,veh0,10,5,0.5,458.69,5.19806,13.4863,-74.9097,22.0666,5,0.093,0.059,0.0961667
51,veh0,veh5,10,0,1,1439.51,13.4863,8.05454,nan,nan,0,0.059,0.141,0.0961667
51,veh0,veh3,10,7,0.3,413.363,13.4863,6.71262,-77.0225,12.8462,7,0.059,0.085,0.0961667
51,veh0,veh4,10,2,0.8,788.75,13.4863,8.36363,-80.4569,14.3276,2,0.059,0.089,0.0961667
51,veh0,veh2,10,0,1,881.158,13.4863,12.2505,nan,nan,0,0.059,0.11,0.0961667
51,veh0,veh1,10,5,0.5,458.69,13.4863,5.19806,-74.977,13.512,5,0.059,0.093,0.0961667
52,veh5,veh3,10,1,0.9,1141.93,10.6509,8.80809,-81.7016,15.2747,1,0.141,0.082,0.0998333
52,veh5,veh4,10,0,1,766.71,10.6509,7.69356,nan,nan,0,0.141,0.095,0.0998333
52,veh5,veh2,10,1,0.9,564.944,10.6509,8.07002,-78.39,18.5863,1,0.141,0.123,0.0998333
52,veh5,veh1,10,0,1,1021.55,10.6509,6.74773,nan,nan,0,0.141,0.091,0.0998333
52,veh5,veh0,10,0,1,1426.44,10.6509,13.428,nan,nan,0,0.141,0.067,0.0998333
52,veh3,veh5,10,2,0.8,1141.93,8.80809,10.6509,-79.9894,16.9869,2,0.082,0.141,0.0998333
52,veh3,veh4,10,2,0.8,685.984,8.80809,7.69356,-78.531,18.4452,2,0.082,0.095,0.0998333
52,veh3,veh2,10,5,0.5,663.37,8.80809,8.07002,-76.9995,19.9768,5,0.082,0.123,0.0998333
52,veh3,veh1,10,9,0.1,150.141,8.80809,6.74773,-69.4215,27.5547,9,0.082,0.091,0.0998333
52,veh3,veh0,10,8,0.2,408.387,8.80809,13.428,-77.3037,19.6726,8,0.082,0.067,0.0998333
52,veh4,veh5,10,0,1,766.71,7.69356,10.6509,nan,nan,0,0.095,0.141,0.0998333
52,veh4,veh3,10,2,0.8,685.984,7.69356,8.80809,-75.6238,7.29472,2,0.095,0.082,0.0998333
52,veh4,veh2,10,9,0.1,245.676,7.69356,8.07002,-69.6089,13.1101,9,0.095,0.123,0.0998333
52,veh4,veh1,10,7,0.3,537.031,7.69356,6.74773,-75.5897,11.4086,7,0.095,0.091,0.0998333
52,veh4,veh0,10,4,0.6,776.286,7.69356,13.428,-77.6133,14.4555,4,0.095,0.067,0.0998333
52,veh2,veh5,10,3,0.7,564.944,8.07002,10.6509,-79.6577,17.3186,3,0.123,0.141,0.0998333
52,veh2,veh3,10,5,0.5,663.37,8.07002,8.80809,-79.6586,17.3176,5,0.123,0.082,0.0998333
52,veh2,veh4,10,8,0.2,245.676,8.07002,7.69356,-74.1394,22.8369,8,0.123,0.095,0.0998333
52,veh2,veh1,10,6,0.4,519.391,8.07002,6.74773,-79.5541,17.4222,6,0.123,0.091,0.0998333
52,veh2,veh0,10,4,0.6,876.538,8.07002,13.428,-79.2887,17.6876,4,0.123,0.067,0.0998333
52,veh1,veh5,10,1,0.9,1021.55,6.74773,10.6509,-80.0305,16.9458,1,0.091,0.141,0.0998333
52,veh1,veh3,10,9,0.1,150.141,6.74773,8.80809,-67.7635,29.2128,9,0.091,0.082,0.0998333
52,veh1,veh4,10,8,0.2,537.031,6.74773,7.69356,-76.5707,20.4056,8,0.091,0.095,0.0998333
52,veh1,veh2,10,5,0.5,519.391,6.74773,8.07002,-75.6348,21.3415,5,0.091,0.123,0.0998333
52,veh1,veh0,10,5,0.5,441.989,6.74773,13.428,-77.1376,19.8387,5,0.091,0.067,0.0998333
52,veh0,veh5,10,0,1,1426.44,13.428,10.6509,nan,nan,0,0.067,0.141,0.0998333
52,veh0,veh3,10,5,0.5,408.387,13.428,8.80809,-74.9649,17.127,5,0.067,0.082,0.0998333
52,veh0,veh4,10,2,0.8,776.286,13.428,7.69356,-79.3821,9.39387,2,0.067,0.095,0.0998333
52,veh0,veh2,10,2,0.8,876.538,13.428,8.07002,-80.2755,10.1653,2,0.067,0.123,0.0998333
52,veh0,veh1,10,3,0.7,441.989,13.428,6.74773,-76.0525,18.5563,3,0.067,0.091,0.0998333
53,veh5,veh3,10,1,0.9,1137.06,10.3474,7.76009,-77.8697,19.1066,1,0.137,0.086,0.101167
53,veh5,veh4,10,0,1,758.392,10.3474,8.4917,nan,nan,0,0.137,0.096,0.101167
53,veh5,veh2,10,0,1,559.937,10.3474,3.65199,nan,nan,0,0.137,0.128,0.101167
53,veh5,veh1,10,0,1,1023.45,10.3474,6.86019,nan,nan,0,0.137,0.091,0.101167
53,veh5,veh0,10,0,1,1413.24,10.3474,13.7812,nan,nan,0,0.137,0.069,0.101167
53,veh3,veh5,10,0,1,1137.06,7.76009,10.3474,nan,nan,0,0.086,0.137,0.101167
53,veh3,veh4,10,5,0.5,675.94,7.76009,8.4917,-76.6721,20.3041,5,0.086,0.096,0.101167
53,veh3,veh2,10,6,0.4,660.479,7.76009,3.65199,-78.7778,18.1984,6,0.086,0.128,0.101167
53,veh3,veh1,10,9,0.1,149.785,7.76009,6.86019,-70.4088,26.5675,9,0.086,0.091,0.101167
53,veh3,veh0,10,5,0.5,402.281,7.76009,13.7812,-77.0501,19.9262,5,0.086,0.069,0.101167
53,veh4,veh5,10,0,1,758.392,8.4917,10.3474,nan,nan,0,0.096,0.137,0.101167
53,veh4,veh3,10,2,0.8,675.94,8.4917,7.76009,-76.8185,13.5867,2,0.096,0.086,0.101167
53,veh4,veh2,10,5,0.5,239.894,8.4917,3.65199,-72.4179,13.0265,5,0.096,0.128,0.101167
53,veh4,veh1,10,4,0.6,526.274,8.4917,6.86019,-76.6597,15.2322,4,0.096,0.091,0.101167
53,veh4,veh0,10,1,0.9,763.351,8.4917,13.7812,-77.0172,5.15981,1,0.096,0.069,0.101167
53,veh2,veh5,10,4,0.6,559.937,3.65199,10.3474,-75.4766,21.4997,4,0.128,0.137,0.101167
53,veh2,veh3,10,5,0.5,660.479,3.65199,7.76009,-77.0885,19.8878,5,0.128,0.086,0.101167
53,veh2,veh4,10,8,0.2,239.894,3.65199,8.4917,-70.1495,26.8268,8,0.128,0.096,0.101167
53,veh2,veh1,10,10,0,520.731,3.65199,6.86019,-78.1635,18.8128,10,0.128,0.091,0.101167
53,veh2,veh0,10,6,0.4,867.194,3.65199,13.7812,-79.8236,17.1527,6,0.128,0.069,0.101167
53,veh1,veh5,10,2,0.8,1023.45,6.86019,10.3474,-80.5455,16.4308,2,0.091,0.137,0.101167
53,veh1,veh3,10,8,0.2,149.785,6.86019,7.76009,-71.2014,25.7749,8,0.091,0.086,0.101167
53,veh1,veh4,10,1,0.9,526.274,6.86019,8.4917,-76.1832,20.7931,1,0.091,0.096,0.101167
53,veh1,veh2,10,6,0.4,520.731,6.86019,3.65199,-75.667,21.3093,6,0.091,0.128,0.101167
53,veh1,veh0,10,8,0.2,424.892,6.86019,13.7812,-75.6889,21.2874,8,0.091,0.069,0.101167
53,veh0,veh5,10,0,1,1413.24,13.7812,10.3474,nan,nan,0,0.069,0.137,0.101167
53,veh0,veh3,10,8,0.2,402.281,13.7812,7.76009,-74.1797,18.0835,8,0.069,0.086,0.101167
53,veh0,veh4,10,5,0.5,763.351,13.7812,8.4917,-78.0002,14.6166,5,0.069,0.096,0.101167
53,veh0,veh2,10,0,1,867.194,13.7812,3.65199,nan,nan,0,0.069,0.128,0.101167
53,veh0,veh1,10,5,0.5,424.892,13.7812,6.86019,-77.1078,16.856,5,0.069,0.091,0.101167
54,veh5,veh3,10,0,1,1132.48,9.60874,7.39608,nan,nan,0,0.142,0.096,0.1005
54,veh5,veh4,10,0,1,751.571,9.60874,8.24423,nan,nan,0,0.142,0.097,0.1005
54,veh5,veh2,10,1,0.9,557.337,9.60874,1.34703,-74.8767,22.0996,1,0.142,0.112,0.1005
54,veh5,veh1,10,3,0.7,1025.28,9.60874,7.0855,-77.9996,18.9767,3,0.142,0.087,0.1005
54,veh5,veh0,10,0,1,1399.83,9.60874,14.0918,nan,nan,0,0.142,0.069,0.1005
54,veh3,veh5,10,1,0.9,1132.48,7.39608,9.60874,-78.0909,18.8854,1,0.096,0.142,0.1005
54,veh3,veh4,10,8,0.2,665.699,7.39608,8.24423,-79.3166,17.6597,8,0.096,0.097,0.1005
54,veh3,veh2,10,6,0.4,655.763,7.39608,1.34703,-77.5768,19.3995,6,0.096,0.112,0.1005
54,veh3,veh1,10,10,0,150.635,7.39608,7.0855,-70.0609,26.9154,10,0.096,0.087,0.1005
54,veh3,veh0,10,9,0.1,395.625,7.39608,14.0918,-75.1961,21.7802,9,0.096,0.069,0.1005
54,veh4,veh5,10,0,1,751.571,8.24423,9.60874,nan,nan,0,0.097,0.142,0.1005
54,veh4,veh3,10,7,0.3,665.699,8.24423,7.39608,-78.6995,8.55036,7,0.097,0.096,0.1005
54,veh4,veh2,10,8,0.2,233.869,8.24423,1.34703,-68.9595,14.9932,8,0.097,0.112,0.1005
54,veh4,veh1,10,4,0.6,515.211,8.24423,7.0855,-78.38,9.81179,4,0.097,0.087,0.1005
54,veh4,veh0,10,4,0.6,749.391,8.24423,14.0918,-78.063,10.1635,4,0.097,0.069,0.1005
54,veh2,veh5,10,9,0.1,557.337,1.34703,9.60874,-76.4458,20.5305,9,0.112,0.142,0.1005
54,veh2,veh3,10,5,0.5,655.763,1.34703,7.39608,-80.9135,16.0628,5,0.112,0.096,0.1005
54,veh2,veh4,10,10,0,233.869,1.34703,8.24423,-71.4188,25.5575,10,0.112,0.097,0.1005
54,veh2,veh1,10,6,0.4,519.925,1.34703,7.0855,-77.0484,19.9278,6,0.112,0.087,0.1005
54,veh2,veh0,10,2,0.8,855.28,1.34703,14.0918,-77.2973,19.679,2,0.112,0.069,0.1005
54,veh1,veh5,10,1,0.9,1025.28,7.0855,9.60874,-80.9563,16.02,1,0.087,0.142,0.1005
54,veh1,veh3,10,8,0.2,150.635,7.0855,7.39608,-70.1584,26.8179,8,0.087,0.096,0.1005
54,veh1,veh4,10,4,0.6,515.211,7.0855,8.24423,-76.8147,20.1616,4,0.087,0.097,0.1005
54,veh1,veh2,10,5,0.5,519.925,7.0855,1.34703,-75.6765,21.2998,5,0.087,0.112,0.1005
54,veh1,veh0,10,7,0.3,407.403,7.0855,14.0918,-77.9985,18.9778,7,0.087,0.069,0.1005
54,veh0,veh5,10,0,1,1399.83,14.0918,9.60874,nan,nan,0,0.069,0.142,0.1005
54,veh0,veh3,10,7,0.3,395.625,14.0918,7.39608,-74.5553,17.0557,7,0.069,0.096,0.1005
54,veh0,veh4,10,2,0.8,749.391,14.0918,8.24423,-80.9819,11.6785,2,0.069,0.097,0.1005
54,veh0,veh2,10,2,0.8,855.28,14.0918,1.34703,-80.704,11.6491,2,0.069,0.112,0.1005
54,veh0,veh1,10,6,0.4,407.403,14.0918,7.0855,-75.7168,18.1532,6,0.069,0.087,0.1005
55,veh5,veh3,10,1,0.9,1125.68,5.10874,8.51332,-81.7306,15.2457,1,0.132,0.092,0.1
55,veh5,veh4,10,0,1,750.193,5.10874,7.97195,nan,nan,0,0.132,0.087,0.1
55,veh5,veh2,10,1,0.9,556.631,5.10874,0.0465623,-73.2294,23.7469,1,0.132,0.13,0.1
55,veh5,veh1,10,0,1,1026.33,5.10874,6.72952,nan,nan,0,0.132,0.097,0.1
55,veh5,veh0,10,0,1,1386.78,5.10874,13.6242,nan,nan,0,0.132,0.062,0.1
55,veh3,veh5,10,2,0.8,1125.68,8.51332,5.10874,-79.1386,17.8377,2,0.092,0.132,0.1
55,veh3,veh4,10,4,0.6,653.554,8.51332,7.97195,-76.5004,20.4759,4,0.092,0.087,0.1
55,veh3,veh2,10,8,0.2,648.91,8.51332,0.0465623,-76.7804,20.1959,8,0.092,0.13,0.1
55,veh3,veh1,10,9,0.1,151.456,8.51332,6.72952,-71.6889,25.2874,9,0.092,0.097,0.1
55,veh3,veh0,10,7,0.3,390.21,8.51332,13.6242,-76.678,20.2983,7,0.092,0.062,0.1
55,veh4,veh5,10,0,1,750.193,7.97195,5.10874,nan,nan,0,0.087,0.132,0.1
55,veh4,veh3,10,3,0.7,653.554,7.97195,8.51332,-75.8437,10.4941,3,0.087,0.092,0.1
55,veh4,veh2,10,6,0.4,230.523,7.97195,0.0465623,-69.6884,10.4773,6,0.087,0.13,0.1
55,veh4,veh1,10,6,0.4,503.286,7.97195,6.72952,-77.9572,11.9108,6,0.087,0.097,0.1
55,veh4,veh0,10,4,0.6,732.935,7.97195,13.6242,-78.0824,12.4256,4,0.087,0.062,0.1
55,veh2,veh5,10,4,0.6,556.631,0.0465623,5.10874,-76.6418,20.3345,4,0.13,0.132,0.1
55,veh2,veh3,10,5,0.5,648.91,0.0465623,8.51332,-79.045,17.9313,5,0.13,0.092,0.1
55,veh2,veh4,10,10,0,230.523,0.0465623,7.97195,-71.0738,25.9024,10,0.13,0.087,0.1
55,veh2,veh1,10,7,0.3,518.062,0.0465623,6.72952,-75.0612,21.9151,7,0.13,0.097,0.1
55,veh2,veh0,10,3,0.7,842.535,0.0465623,13.6242,-78.3764,18.5999,3,0.13,0.062,0.1
55,veh1,veh5,10,0,1,1026.33,6.72952,5.10874,nan,nan,0,0.097,0.132,0.1
55,veh1,veh3,10,9,0.1,151.456,6.72952,8.51332,-71.9384,25.0379,9,0.097,0.092,0.1
55,veh1,veh4,10,8,0.2,503.286,6.72952,7.97195,-76.5667,20.4096,8,0.097,0.087,0.1
55,veh1,veh2,10,7,0.3,518.062,6.72952,0.0465623,-76.9142,20.0621,7,0.097,0.13,0.1
55,veh1,veh0,10,9,0.1,390.6,6.72952,13.6242,-76.3974,20.5789,9,0.097,0.062,0.1
55,veh0,veh5,10,0,1,1386.78,13.6242,5.10874,nan,nan,0,0.062,0.132,0.1
55,veh0,veh3,10,4,0.6,390.21,13.6242,8.51332,-73.9536,19.6456,4,0.062,0.092,0.1
55,veh0,veh4,10,3,0.7,732.935,13.6242,7.97195,-79.2733,12.5592,3,0.062,0.087,0.1
55,veh0,veh2,10,0,1,842.535,13.6242,0.0465623,nan,nan,0,0.062,0.13,0.1
55,veh0,veh1,10,5,0.5,390.6,13.6242,6.72952,-76.5491,15.7605,5,0.062,0.097,0.1
56,veh6,veh5,10,0,1,788.32,0,2.14236,nan,nan,0,0.108,0.137,0.103143
56,veh6,veh3,10,8,0.2,353.091,0,9.95481,-75.0504,13.8068,8,0.108,0.094,0.103143
56,veh6,veh4,10,5,0.5,545.486,0,8.1217,-75.8633,10.5046,5,0.108,0.095,0.103143
56,veh6,veh2,10,8,0.2,418.176,0,0.0170454,-74.7027,9.6048,8,0.108,0.12,0.103143
56,veh6,veh1,10,10,0,329.148,0,7.34157,-72.8277,14.3323,10,0.108,0.102,0.103143
56,veh6,veh0,10,3,0.7,702.63,0,10.3794,-78.5583,10.1764,3,0.108,0.066,0.103143
56,veh5,veh6,10,0,1,788.32,2.14236,0,nan,nan,0,0.137,0.108,0.103143
56,veh5,veh3,10,2,0.8,1117.78,2.14236,9.95481,-80.4008,16.5755,2,0.137,0.094,0.103143
56,veh5,veh4,10,0,1,757.11,2.14236,8.1217,nan,nan,0,0.137,0.095,0.103143
56,veh5,veh2,10,0,1,557.698,2.14236,0.0170454,nan,nan,0,0.137,0.12,0.103143
56,veh5,veh1,10,0,1,1028.12,2.14236,7.34157,nan,nan,0,0.137,0.102,0.103143
56,veh5,veh0,10,0,1,1378.07,2.14236,10.3794,nan,nan,0,0.137,0.066,0.103143
56,veh3,veh6,10,8,0.2,353.091,9.95481,0,-75.7285,21.2478,8,0.094,0.108,0.103143
56,veh3,veh5,10,5,0.5,1117.78,9.95481,2.14236,-80.099,16.8773,5,0.094,0.137,0.103143
56,veh3,veh4,10,3,0.7,641.513,9.95481,8.1217,-79.3418,17.6345,3,0.094,0.095,0.103143
56,veh3,veh2,10,3,0.7,640.815,9.95481,0.0170454,-78.7215,18.2548,3,0.094,0.12,0.103143
56,veh3,veh1,10,10,0,153,9.95481,7.34157,-73.4867,23.4896,10,0.094,0.102,0.103143
56,veh3,veh0,10,6,0.4,388.71,9.95481,10.3794,-75.9573,21.019,6,0.094,0.066,0.103143
56,veh4,veh6,10,7,0.3,545.486,8.1217,0,-77.4564,12.9198,7,0.095,0.108,0.103143
56,veh4,veh5,10,0,1,757.11,8.1217,2.14236,nan,nan,0,0.095,0.137,0.103143
56,veh4,veh3,10,2,0.8,641.513,8.1217,9.95481,-78.1723,17.1049,2,0.095,0.094,0.103143
56,veh4,veh2,10,9,0.1,233.774,8.1217,0.0170454,-71.5314,13.0815,9,0.095,0.12,0.103143
56,veh4,veh1,10,5,0.5,491.683,8.1217,7.34157,-75.8189,15.7388,5,0.095,0.102,0.103143
56,veh4,veh0,10,5,0.5,716.552,8.1217,10.3794,-79.7777,12.146,5,0.095,0.066,0.103143
56,veh2,veh6,10,5,0.5,418.176,0.0170454,0,-73.6965,23.2798,5,0.12,0.108,0.103143
56,veh2,veh5,10,6,0.4,557.698,0.0170454,2.14236,-75.5898,21.3864,6,0.12,0.137,0.103143
56,veh2,veh3,10,4,0.6,640.815,0.0170454,9.95481,-78.2636,18.7127,4,0.12,0.094,0.103143
56,veh2,veh4,10,6,0.4,233.774,0.0170454,8.1217,-72.8267,24.1496,6,0.12,0.095,0.103143
56,veh2,veh1,10,4,0.6,516.094,0.0170454,7.34157,-77.6815,19.2948,4,0.12,0.102,0.103143
56,veh2,veh0,10,6,0.4,832.825,0.0170454,10.3794,-79.8061,17.1702,6,0.12,0.066,0.103143
56,veh1,veh6,10,6,0.4,329.148,7.34157,0,-71.1482,25.8281,6,0.102,0.108,0.103143
56,veh1,veh5,10,0,1,1028.12,7.34157,2.14236,nan,nan,0,0.102,0.137,0.103143
56,veh1,veh3,10,8,0.2,153,7.34157,9.95481,-68.4403,28.536,8,0.102,0.094,0.103143
56,veh1,veh4,10,5,0.5,491.683,7.34157,8.1217,-75.8108,21.1655,5,0.102,0.095,0.103143
56,veh1,veh2,10,5,0.5,516.094,7.34157,0.0170454,-78.6675,18.3088,5,0.102,0.12,0.103143
56,veh1,veh0,10,5,0.5,376.806,7.34157,10.3794,-76.028,20.9483,5,0.102,0.066,0.103143
56,veh0,veh6,10,2,0.8,702.63,10.3794,0,-77.1131,10.4507,2,0.066,0.108,0.103143
56,veh0,veh5,10,0,1,1378.07,10.3794,2.14236,nan,nan,0,0.066,0.137,0.103143
56,veh0,veh3,10,8,0.2,388.71,10.3794,9.95481,-74.6682,12.3935,8,0.066,0.094,0.103143
56,veh0,veh4,10,3,0.7,716.552,10.3794,8.1217,-76.1358,14.2718,3,0.066,0.095,0.103143
56,veh0,veh2,10,3,0.7,832.825,10.3794,0.0170454,-79.2555,10.6873,3,0.066,0.12,0.103143
56,veh0,veh1,10,4,0.6,376.806,10.3794,7.34157,-78.4115,11.4014,4,0.066,0.102,0.103143
57,veh6,veh5,10,0,1,789.685,1.62569,2.96846,nan,nan,0,0.107,0.13,0.101571
57,veh6,veh3,10,8,0.2,341.624,1.62569,11.8804,-71.6879,17.5865,8,0.107,0.088,0.101571
57,veh6,veh4,10,5,0.5,546.71,1.62569,7.64719,-75.0134,12.0733,5,0.107,0.102,0.101571
57,veh6,veh2,10,8,0.2,419.486,1.62569,0,-74.7166,8.14229,8,0.107,0.12,0.101571
57,veh6,veh1,10,9,0.1,334.802,1.62569,7.26415,-74.8757,13.7414,9,0.107,0.095,0.101571
57,veh6,veh0,10,6,0.4,698.667,1.62569,7.73103,-78.1095,11.5292,6,0.107,0.069,0.101571
57,veh5,veh6,10,5,0.5,789.685,2.96846,1.62569,-78.5071,18.4692,5,0.13,0.107,0.101571
57,veh5,veh3,10,2,0.8,1107.73,2.96846,11.8804,-79.3821,17.5942,2,0.13,0.088,0.101571
57,veh5,veh4,10,0,1,766.6,2.96846,7.64719,nan,nan,0,0.13,0.102,0.101571
57,veh5,veh2,10,2,0.8,559.808,2.96846,0,-74.2311,22.7452,2,0.13,0.12,0.101571
57,veh5,veh1,10,3,0.7,1030.04,2.96846,7.26415,-81.0821,15.8942,3,0.13,0.095,0.101571
57,veh5,veh0,10,1,0.9,1373.3,2.96846,7.73103,-81.8082,15.1681,1,0.13,0.069,0.101571
57,veh3,veh6,10,8,0.2,341.624,11.8804,1.62569,-71.732,25.2443,8,0.088,0.107,0.101571
57,veh3,veh5,10,2,0.8,1107.73,11.8804,2.96846,-81.7056,15.2707,2,0.088,0.13,0.101571
57,veh3,veh4,10,6,0.4,630.65,11.8804,7.64719,-78.71,18.2662,6,0.088,0.102,0.101571
57,veh3,veh2,10,5,0.5,631.204,11.8804,0,-79.4382,17.5381,5,0.088,0.12,0.101571
57,veh3,veh1,10,8,0.2,155.044,11.8804,7.26415,-68.6057,28.3706,8,0.088,0.095,0.101571
57,veh3,veh0,10,6,0.4,394.885,11.8804,7.73103,-72.6555,24.3207,6,0.088,0.069,0.101571
57,veh4,veh6,10,3,0.7,546.71,7.64719,1.62569,-76.9966,14.8107,3,0.102,0.107,0.101571
57,veh4,veh5,10,0,1,766.6,7.64719,2.96846,nan,nan,0,0.102,0.13,0.101571
57,veh4,veh3,10,6,0.4,630.65,7.64719,11.8804,-78.1493,8.95015,6,0.102,0.088,0.101571
57,veh4,veh2,10,8,0.2,239.023,7.64719,0,-71.8277,10.5699,8,0.102,0.12,0.101571
57,veh4,veh1,10,2,0.8,481.952,7.64719,7.26415,-74.4735,13.659,2,0.102,0.095,0.101571
57,veh4,veh0,10,4,0.6,702.234,7.64719,7.73103,-77.5563,11.2118,4,0.102,0.069,0.101571
57,veh2,veh6,10,7,0.3,419.486,0,1.62569,-77.0078,19.9685,7,0.12,0.107,0.101571
57,veh2,veh5,10,5,0.5,559.808,0,2.96846,-77.1368,19.8394,5,0.12,0.13,0.101571
57,veh2,veh3,10,6,0.4,631.204,0,11.8804,-77.4901,19.4862,6,0.12,0.088,0.101571
57,veh2,veh4,10,8,0.2,239.023,0,7.64719,-75.0225,21.9538,8,0.12,0.102,0.101571
57,veh2,veh1,10,5,0.5,514.226,0,7.26415,-76.6451,20.3312,5,0.12,0.095,0.101571
57,veh2,veh0,10,3,0.7,825.946,0,7.73103,-79.1193,17.857,3,0.12,0.069,0.101571
57,veh1,veh6,10,3,0.7,334.802,7.26415,1.62569,-74.3406,22.6357,3,0.095,0.107,0.101571
57,veh1,veh5,10,0,1,1030.04,7.26415,2.96846,nan,nan,0,0.095,0.13,0.101571
57,veh1,veh3,10,8,0.2,155.044,7.26415,11.8804,-70.1702,26.8061,8,0.095,0.088,0.101571
57,veh1,veh4,10,7,0.3,481.952,7.26415,7.64719,-79.112,17.8643,7,0.095,0.102,0.101571
57,veh1,veh2,10,1,0.9,514.226,7.26415,0,-74.2644,22.7119,1,0.095,0.12,0.101571
57,veh1,veh0,10,8,0.2,368.093,7.26415,7.73103,-74.7617,22.2146,8,0.095,0.069,0.101571
57,veh0,veh6,10,2,0.8,698.667,7.73103,1.62569,-77.3041,13.7399,2,0.069,0.107,0.101571
57,veh0,veh5,10,0,1,1373.3,7.73103,2.96846,nan,nan,0,0.069,0.13,0.101571
57,veh0,veh3,10,6,0.4,394.885,7.73103,11.8804,-76.6379,10.8636,6,0.069,0.088,0.101571
57,veh0,veh4,10,4,0.6,702.234,7.73103,7.64719,-79.026,12.5326,4,0.069,0.102,0.101571
57,veh0,veh2,10,2,0.8,825.946,7.73103,0,-79.6466,3.14116,2,0.069,0.12,0.101571
57,veh0,veh1,10,4,0.6,368.093,7.73103,7.26415,-75.5905,10.2985,4,0.069,0.095,0.101571
58,veh6,veh5,10,0,1,788.303,4.09862,5.43145,nan,nan,0,0.109,0.14,0.103143
58,veh6,veh3,10,7,0.3,331.414,4.09862,11.2897,-75.3266,8.66739,7,0.109,0.085,0.103143
58,veh6,veh4,10,6,0.4,549.937,4.09862,8.20717,-77.9173,6.76814,6,0.109,0.096,0.103143
58,veh6,veh2,10,7,0.3,422.798,4.09862,0,-75.1923,7.31261,7,0.109,0.118,0.103143
58,veh6,veh1,10,6,0.4,342.304,4.09862,7.3307,-77.2917,9.42046,6,0.109,0.108,0.103143
58,veh6,veh0,10,3,0.7,701.123,4.09862,8.70976,-77.7432,10.2411,3,0.109,0.066,0.103143
58,veh5,veh6,10,1,0.9,788.303,5.43145,4.09862,-79.3876,17.5886,1,0.14,0.109,0.103143
58,veh5,veh3,10,0,1,1095.36,5.43145,11.2897,nan,nan,0,0.14,0.085,0.103143
58,veh5,veh4,10,0,1,775.726,5.43145,8.20717,nan,nan,0,0.14,0.096,0.103143
58,veh5,veh2,10,0,1,560.509,5.43145,0,nan,nan,0,0.14,0.118,0.103143
58,veh5,veh1,10,0,1,1029.65,5.43145,7.3307,nan,nan,0,0.14,0.108,0.103143
58,veh5,veh0,10,1,0.9,1369.64,5.43145,8.70976,-79.2469,17.7293,1,0.14,0.066,0.103143
58,veh3,veh6,10,8,0.2,331.414,11.2897,4.09862,-74.8094,22.1669,8,0.085,0.109,0.103143
58,veh3,veh5,10,2,0.8,1095.36,11.2897,5.43145,-78.4254,18.5509,2,0.085,0.14,0.103143
58,veh3,veh4,10,2,0.8,619.605,11.2897,8.20717,-79.7529,17.2234,2,0.085,0.096,0.103143
58,veh3,veh2,10,4,0.6,622.035,11.2897,0,-79.152,17.8243,4,0.085,0.118,0.103143
58,veh3,veh1,10,10,0,158.517,11.2897,7.3307,-71.3751,25.6012,10,0.085,0.108,0.103143
58,veh3,veh0,10,9,0.1,406.138,11.2897,8.70976,-75.0691,21.9072,9,0.085,0.066,0.103143
58,veh4,veh6,10,2,0.8,549.937,8.20717,4.09862,-73.3287,11.5048,2,0.096,0.109,0.103143
58,veh4,veh5,10,0,1,775.726,8.20717,5.43145,nan,nan,0,0.096,0.14,0.103143
58,veh4,veh3,10,5,0.5,619.605,8.20717,11.2897,-79.3241,8.06594,5,0.096,0.085,0.103143
58,veh4,veh2,10,7,0.3,244.426,8.20717,0,-68.3369,12.6622,7,0.096,0.118,0.103143
